year,dist_name,actual_evapotranspiration,rice_area_1000_ha,rice_production_1000_tons,rice_yield_kg_per_ha,rice_irrigated_area_1000_ha,maximum_temperature,minimum_temperature,precipitation,nitrogen_kharif_consumption_tons,nitrogen_rabi_consumption_tons,phosphate_kharif_consumption_tons,phosphate_rabi_consumption_tons,potash_kharif_consumption_tons,potash_rabi_consumption_tons,total_kharif_consumption_tons,total_rabi_consumption_tons,water_deficit
1990,Coimbatore,67.75,18.16,62.75,3455.0,18.16,30.11,20.84,82.44,14596.0,18250.0,5249.0,5449.0,11983.0,11611.0,31828.0,35310.0,67.48
1990,Cuddalore,88.41,179.94,611.61,3399.0,177.17,33.09,24.18,96.53,16764.0,27259.0,8862.0,9773.0,12635.0,13412.0,38261.0,50444.0,70.68
1990,Dharmapuri,61.98,29.93,96.18,3213.0,29.84,32.1,21.22,63.4,2785.0,4158.0,1493.0,1767.0,2390.0,1996.0,6668.0,7921.0,85.49
1990,Dindigul,62.8,21.95,80.56,3670.0,21.95,31.14,21.54,73.56,3505.0,4521.0,1814.0,1993.0,2138.0,2768.0,7457.0,9282.0,88.09
1990,Erode,47.85,64.26,277.26,4315.0,64.26,31.64,21.31,50.69,9055.0,16121.0,4995.0,5196.0,5242.0,5774.0,19292.0,27091.0,98.29
1990,Kancheepuram,90.6,231.96,743.65,3206.0,209.69,33.21,23.87,96.47,11361.0,24967.0,6337.0,8963.0,5425.0,10058.0,23123.0,43988.0,66.67
1990,Kanyakumari,83.56,41.23,127.82,3100.0,41.23,30.07,23.2,109.54,2616.0,3980.0,1470.0,1593.0,2293.0,2507.0,6379.0,8080.0,51.45
1990,Madurai,66.38,119.15,409.55,3437.0,119.15,33.48,24.0,78.07,13977.0,20703.0,6399.0,7509.0,10243.0,14872.0,30619.0,43084.0,95.56
1990,Pudukkottai,72.09,68.44,172.55,2521.0,64.31,33.27,24.54,82.71,2118.0,7876.0,1293.0,2460.0,1589.0,3449.0,5000.0,13785.0,91.29
1990,Ramananthapuram,59.57,151.27,263.44,1742.0,64.08,33.36,25.64,72.39,1094.0,5260.0,298.0,1075.0,251.0,900.0,1643.0,7235.0,109.78
1990,Salem,63.67,30.38,101.04,3326.0,30.08,32.55,21.84,67.66,7244.0,10958.0,4454.0,4295.0,10671.0,6207.0,22369.0,21460.0,88.84
1990,Sivagangai,70.69,89.34,203.12,2274.0,70.72,33.46,24.82,82.96,1165.0,4846.0,597.0,1234.0,577.0,913.0,2339.0,6993.0,93.43
1990,Thanjavur,78.58,459.42,1403.46,3055.0,444.7,32.84,24.36,90.17,26445.0,38552.0,14087.0,13317.0,12896.0,20985.0,53428.0,72854.0,79.86
1990,The Nilgiris,69.05,2.78,6.89,2478.0,0.16,24.05,14.74,103.64,3205.0,1997.0,497.0,685.0,2120.0,1814.0,5822.0,4496.0,44.25
1990,Thirunelveli,67.39,101.4,398.26,3928.0,101.4,32.35,24.38,87.34,9233.0,12864.0,4302.0,4919.0,4309.0,5635.0,17844.0,23418.0,86.36
1990,Thoothukudi,48.12,28.79,136.0,4724.0,28.79,33.95,25.58,60.1,2417.0,3887.0,1401.0,1178.0,1573.0,3291.0,5391.0,8356.0,120.16
1990,Tiruchirappalli,61.63,92.68,299.42,3231.0,78.72,33.63,23.69,70.52,12768.0,25553.0,6565.0,7546.0,11664.0,15426.0,30997.0,48525.0,100.93
1990,Tiruvannamalai,78.96,53.32,164.54,3086.0,53.32,32.91,22.83,81.15,4400.0,9478.0,2436.0,2871.0,887.0,2935.0,7723.0,15284.0,73.58
1990,Vellore,69.99,34.57,100.85,2917.0,144.57,32.31,21.92,70.94,7088.0,13629.0,3930.0,5832.0,5938.0,7747.0,16956.0,27208.0,77.91
1990,Virudhunagar,61.77,36.78,123.49,3358.0,33.76,33.95,25.06,74.63,3456.0,7525.0,1711.0,2574.0,2296.0,5432.0,7463.0,15531.0,104.28
1991,Coimbatore,77.13,21.29,73.83,3468.0,21.29,30.11,20.83,103.49,12158.0,14027.0,4982.0,4936.0,11916.0,9864.0,29056.0,28827.0,56.74
1991,Cuddalore,83.84,233.31,827.59,3547.0,229.49,33.1,24.19,96.56,14965.0,26091.0,7226.0,8886.0,10364.0,14625.0,32555.0,49602.0,73.26
1991,Dharmapuri,71.76,76.6,244.43,3191.0,76.45,32.12,21.23,86.95,2972.0,7310.0,1638.0,2523.0,2434.0,280.0,7044.0,10113.0,76.89
1991,Dindigul,64.33,19.72,72.3,3666.0,19.67,31.15,21.55,67.07,3200.0,6220.0,1523.0,1929.0,2105.0,3454.0,6828.0,11603.0,83.59
1991,Erode,59.68,75.56,285.82,3783.0,75.47,31.65,21.31,66.86,9973.0,14543.0,4883.0,3427.0,6037.0,5823.0,20893.0,23793.0,86.68
1991,Kancheepuram,84.91,264.41,894.59,3383.0,242.2,33.23,23.88,101.79,12320.0,21044.0,6288.0,8053.0,6011.0,6693.0,24619.0,35790.0,71.28
1991,Kanyakumari,86.28,40.57,143.22,3530.0,40.57,30.06,23.18,114.6,2901.0,4870.0,1603.0,1757.0,2368.0,2711.0,6872.0,9338.0,46.24
1991,Madurai,67.91,102.54,363.75,3547.0,102.54,33.5,24.01,66.79,13522.0,16138.0,6896.0,5485.0,11154.0,13227.0,31572.0,34850.0,90.14
1991,Pudukkottai,71.02,76.11,215.02,2825.0,72.95,33.28,24.54,72.01,2562.0,11945.0,1154.0,3290.0,1454.0,4460.0,5170.0,19695.0,88.81
1991,Ramananthapuram,61.12,137.38,69.47,506.0,56.53,33.38,25.65,57.74,1273.0,5952.0,430.0,1969.0,245.0,1820.0,1948.0,9741.0,103.17
1991,Salem,72.2,67.82,229.93,3390.0,67.58,32.55,21.83,84.52,6998.0,16615.0,3840.0,6801.0,8949.0,8152.0,19787.0,31568.0,80.19
1991,Sivagangai,71.09,85.6,153.64,1795.0,67.29,33.49,24.83,69.6,1823.0,6612.0,687.0,1780.0,532.0,2364.0,3042.0,10756.0,88.72
1991,Thanjavur,75.69,471.62,1575.31,3340.0,457.03,32.84,24.35,79.02,28288.0,32592.0,14088.0,8676.0,16606.0,18486.0,58982.0,59754.0,79.44
1991,The Nilgiris,77.83,1.56,4.87,3122.0,0.16,24.07,14.75,146.48,3059.0,1369.0,725.0,381.0,2238.0,724.0,6022.0,2474.0,35.0
1991,Thirunelveli,70.51,98.98,319.12,3224.0,98.98,32.36,24.38,78.01,11105.0,12574.0,4874.0,3213.0,5383.0,5824.0,21362.0,21611.0,79.46
1991,Thoothukudi,48.94,31.95,109.12,3415.0,31.95,33.96,25.58,47.98,2328.0,3498.0,1416.0,1437.0,1976.0,2152.0,5720.0,7087.0,114.66
1991,Tiruchirappalli,65.03,113.85,416.96,3662.0,100.73,33.64,23.69,69.67,13156.0,25365.0,6971.0,8528.0,13073.0,24700.0,33200.0,58593.0,95.73
1991,Tiruvannamalai,78.04,106.9,326.99,3059.0,106.83,32.94,22.85,92.09,3706.0,12405.0,1937.0,5530.0,1514.0,5238.0,7157.0,23173.0,74.06
1991,Vellore,72.7,70.44,223.1,3167.0,70.44,32.35,21.96,85.45,7531.0,15003.0,4209.0,5811.0,4736.0,6056.0,16476.0,26870.0,75.68
1991,Virudhunagar,64.05,21.68,47.2,2177.0,19.55,33.97,25.07,61.36,4678.0,9571.0,1878.0,2919.0,2409.0,4201.0,8965.0,16691.0,97.4
1992,Coimbatore,69.69,27.03,86.26,3191.0,27.03,30.18,20.21,96.05,11987.0,16141.0,5023.0,5106.0,8233.0,6827.0,25243.0,28074.0,65.97
1992,Cuddalore,82.37,241.88,780.58,3227.0,236.55,33.21,23.61,83.06,17563.0,34331.0,8675.0,11256.0,9438.0,9045.0,35676.0,54632.0,74.67
1992,Dharmapuri,62.71,47.35,119.2,2517.0,47.35,32.22,20.64,55.62,3770.0,6862.0,1727.0,2749.0,2169.0,1980.0,7666.0,11591.0,82.67
1992,Dindigul,60.24,23.48,89.38,3807.0,23.38,31.21,20.92,65.93,2762.0,7885.0,1371.0,2747.0,1594.0,2299.0,5727.0,12931.0,89.66
1992,Erode,46.73,75.76,279.08,3684.0,75.66,31.73,20.7,48.07,11793.0,16077.0,4946.0,4611.0,6229.0,5623.0,22968.0,26311.0,98.85
1992,Kancheepuram,76.15,237.07,729.92,3079.0,218.82,33.39,23.34,79.86,12364.0,23705.0,5838.0,8557.0,5207.0,6012.0,23409.0,38274.0,80.98
1992,Kanyakumari,83.39,38.79,118.92,3066.0,38.79,30.11,22.54,122.7,3311.0,4185.0,1840.0,1371.0,2538.0,1269.0,7689.0,6825.0,50.43
1992,Madurai,64.81,116.33,443.03,3808.0,116.33,33.55,23.37,70.45,10136.0,19841.0,5273.0,5902.0,8220.0,7987.0,23629.0,33730.0,95.67
1992,Nagapattinam,85.88,306.09,1028.22,3359.0,292.05,32.62,24.01,98.03,12586.0,18194.0,4311.0,5339.0,9953.0,4632.0,26850.0,28165.0,70.83
1992,Pudukkottai,70.42,98.25,299.33,3047.0,90.18,33.34,23.9,72.15,2787.0,11623.0,1581.0,2511.0,1913.0,1941.0,6281.0,16075.0,89.94
1992,Ramananthapuram,58.02,146.34,224.91,1537.0,57.68,33.42,25.0,66.61,680.0,7507.0,262.0,1345.0,86.0,210.0,1028.0,9062.0,109.1
1992,Salem,59.25,56.81,191.75,3375.0,56.61,32.64,21.23,56.87,9165.0,16950.0,4767.0,5744.0,7696.0,5572.0,21628.0,28266.0,90.82
1992,Sivagangai,71.71,97.06,257.35,2651.0,79.62,33.53,24.19,75.66,1383.0,7978.0,487.0,1362.0,311.0,824.0,2181.0,10164.0,89.31
1992,Thanjavur,75.34,222.22,727.98,3276.0,221.88,32.94,23.75,76.29,18409.0,19730.0,7449.0,6431.0,9168.0,5525.0,35026.0,31686.0,80.39
1992,The Nilgiris,70.86,1.87,3.84,2053.0,0.14,24.13,14.12,131.71,2246.0,1336.0,348.0,499.0,1340.0,697.0,3934.0,2532.0,42.53
1992,Thirunelveli,61.92,103.61,420.35,4057.0,103.61,32.41,23.74,84.64,8838.0,17843.0,3559.0,4347.0,5135.0,3486.0,17532.0,25676.0,91.55
1992,Thoothukudi,44.7,27.03,102.12,3778.0,27.03,34.02,24.94,58.15,1949.0,4403.0,1206.0,1283.0,1268.0,1064.0,4423.0,6750.0,123.21
1992,Tiruchirappalli,60.83,142.7,475.39,3331.0,130.85,33.71,23.07,58.43,14686.0,24407.0,7011.0,8056.0,10529.0,8515.0,32226.0,40978.0,99.49
1992,Tiruvannamalai,72.45,91.93,211.47,2300.0,91.93,33.07,22.29,65.09,5095.0,10954.0,2196.0,3698.0,2714.0,1746.0,10005.0,16398.0,77.9
1992,Vellore,64.57,48.5,107.95,2226.0,48.5,32.48,21.4,58.22,7805.0,15168.0,3211.0,4561.0,4669.0,5560.0,15685.0,25289.0,81.23
1992,Virudhunagar,58.34,34.27,108.69,3172.0,32.09,34.03,24.44,67.2,2708.0,8192.0,1626.0,1497.0,1924.0,1467.0,6258.0,11156.0,106.93
1993,Coimbatore,69.08,25.0,83.0,3320.0,16.41,30.28,20.28,100.64,12273.0,13346.0,3814.0,4780.0,9936.0,5658.0,26023.0,23784.0,70.12
1993,Cuddalore,78.49,252.0,625.0,2480.0,241.65,33.28,23.65,102.39,15561.0,16497.0,7053.0,6008.0,7041.0,7628.0,29655.0,30133.0,85.05
1993,Dharmapuri,61.1,56.0,174.0,3107.0,54.81,32.34,20.73,68.83,3240.0,6528.0,1632.0,2931.0,1575.0,3448.0,6447.0,12907.0,93.87
1993,Dindigul,60.48,32.0,110.0,3438.0,30.51,31.29,20.98,78.12,2299.0,8575.0,1983.0,3496.0,1914.0,4061.0,6196.0,16132.0,96.42
1993,Erode,50.56,71.0,287.0,4042.0,68.28,31.84,20.78,55.99,10782.0,16288.0,5019.0,6297.0,7385.0,8273.0,23186.0,30858.0,103.0
1993,Kancheepuram,87.54,290.0,883.0,3045.0,273.84,33.45,23.38,108.4,9899.0,24735.0,4262.0,9558.0,3402.0,8988.0,17563.0,43281.0,73.95
1993,Kanyakumari,78.23,42.0,142.0,3381.0,38.54,30.19,22.6,132.61,3455.0,4416.0,1021.0,1894.0,1472.0,2303.0,5948.0,8613.0,60.16
1993,Madurai,63.62,118.0,433.0,3669.0,117.0,33.63,23.42,81.57,5729.0,18952.0,4058.0,7370.0,6931.0,10699.0,16718.0,37021.0,105.1
1993,Nagapattinam,81.86,318.0,627.0,1972.0,300.11,32.68,24.05,126.74,10199.0,10024.0,5135.0,3361.0,4881.0,5475.0,20215.0,18860.0,80.11
1993,Pudukkottai,63.75,96.0,307.0,3198.0,96.84,33.41,23.95,82.05,2838.0,10369.0,1127.0,3418.0,1410.0,3580.0,5375.0,17367.0,105.53
1993,Ramananthapuram,59.03,144.0,319.0,2215.0,58.65,33.48,25.04,81.73,1578.0,6566.0,311.0,1446.0,123.0,773.0,2012.0,8785.0,114.89
1993,Salem,59.78,75.0,242.0,3227.0,74.77,32.76,21.32,67.87,9817.0,13493.0,4983.0,6133.0,7353.0,6940.0,22153.0,26566.0,99.83
1993,Sivagangai,65.23,96.0,261.0,2719.0,85.65,33.6,24.23,84.66,1489.0,5678.0,500.0,1446.0,163.0,1387.0,2152.0,8511.0,105.32
1993,Thanjavur,68.45,222.0,562.0,2532.0,215.58,33.0,23.79,92.5,17142.0,16737.0,5863.0,5686.0,10114.0,7787.0,33119.0,30210.0,94.46
1993,The Nilgiris,70.43,2.0,3.0,1500.0,0.12,24.24,14.2,121.95,3045.0,1635.0,938.0,677.0,267.0,2262.0,4250.0,4574.0,45.49
1993,Thirunelveli,61.35,103.0,390.0,3786.0,103.26,32.47,23.77,104.39,7195.0,12626.0,2139.0,4674.0,2394.0,9971.0,11728.0,27271.0,97.07
1993,Thoothukudi,47.2,28.0,106.0,3786.0,28.66,34.07,24.97,77.33,1597.0,4564.0,977.0,1356.0,850.0,2066.0,3424.0,7986.0,126.54
1993,Tiruchirappalli,56.78,136.0,432.0,3176.0,135.43,33.79,23.13,67.59,13454.0,25285.0,5684.0,8950.0,8452.0,11518.0,27590.0,45753.0,113.5
1993,Tiruvannamalai,74.23,98.0,257.0,2622.0,100.04,33.16,22.35,86.74,3820.0,10618.0,1714.0,4824.0,1430.0,4595.0,6964.0,20037.0,84.47
1993,Vellore,70.2,70.0,185.0,2643.0,61.62,32.58,21.47,78.86,7881.0,16861.0,2982.0,6279.0,3917.0,6346.0,14780.0,29486.0,83.75
1993,Virudhunagar,61.36,39.0,164.0,4205.0,35.51,34.09,24.47,81.35,2189.0,7516.0,1047.0,2683.0,1663.0,3182.0,4899.0,13381.0,111.55
1994,Coimbatore,84.51,19.34,71.48,3696.0,19.34,30.21,20.34,111.44,8904.0,16209.0,5124.0,4196.0,9705.0,10515.0,23733.0,30920.0,50.23
1994,Cuddalore,85.15,108.94,410.99,3773.0,106.95,33.28,23.77,87.02,11141.0,18711.0,6860.0,6094.0,7129.0,7526.0,25130.0,32331.0,77.73
1994,Dharmapuri,62.89,50.99,187.55,3678.0,50.99,32.28,20.8,66.24,3480.0,5895.0,2835.0,2570.0,4016.0,2743.0,10331.0,11208.0,89.02
1994,Dindigul,69.19,31.53,160.81,5100.0,31.53,31.28,21.09,68.95,4266.0,8705.0,2686.0,3188.0,3561.0,3650.0,10513.0,15543.0,82.65
1994,Erode,58.07,64.78,278.52,4299.0,64.64,31.76,20.83,62.52,11426.0,16677.0,7301.0,4352.0,7441.0,5008.0,26168.0,26037.0,90.15
1994,Kancheepuram,88.02,260.71,850.76,3263.0,245.48,33.44,23.49,97.21,11179.0,27380.0,6027.0,9683.0,5801.0,8459.0,23007.0,45522.0,74.22
1994,Kanyakumari,96.55,37.57,151.65,4036.0,37.57,30.19,22.72,114.23,2858.0,3680.0,1636.0,1712.0,2490.0,2031.0,6984.0,7423.0,37.03
1994,Madurai,74.88,114.96,472.7,4112.0,114.72,33.62,23.54,70.53,12647.0,19854.0,6186.0,6324.0,10199.0,12084.0,29032.0,38262.0,87.74
1994,Nagapattinam,84.57,321.13,1175.29,3660.0,307.98,32.71,24.21,97.22,13087.0,16404.0,9627.0,4813.0,8979.0,4380.0,31693.0,25597.0,78.39
1994,Pudukkottai,74.15,91.99,290.01,3153.0,82.84,33.43,24.09,66.19,3866.0,9813.0,2225.0,2434.0,2818.0,3010.0,8909.0,15257.0,90.06
1994,Ramananthapuram,71.98,144.74,213.84,1477.0,60.34,33.5,25.18,61.95,1095.0,6017.0,841.0,1254.0,654.0,888.0,2590.0,8159.0,96.07
1994,Salem,65.91,67.99,236.29,3475.0,67.52,32.7,21.39,68.87,11204.0,15578.0,5792.0,5019.0,9573.0,9275.0,26569.0,29872.0,90.23
1994,Sivagangai,76.48,99.82,261.46,2619.0,80.79,33.62,24.37,67.53,1800.0,4130.0,784.0,1286.0,1750.0,1279.0,4334.0,6695.0,87.88
1994,Thanjavur,80.62,210.36,669.31,3182.0,208.64,33.03,23.94,72.36,16008.0,21900.0,9449.0,4404.0,9390.0,7051.0,34847.0,33355.0,79.17
1994,The Nilgiris,83.92,1.59,3.16,1987.0,0.1,24.15,14.24,163.06,1762.0,3207.0,689.0,597.0,2197.0,1070.0,4648.0,4874.0,28.69
1994,Thirunelveli,77.39,102.36,488.42,4772.0,102.36,32.48,23.9,86.7,7269.0,11303.0,3536.0,3401.0,4252.0,5528.0,15057.0,20232.0,75.04
1994,Thoothukudi,58.14,30.12,122.85,4079.0,30.12,34.07,25.1,58.97,2134.0,3814.0,1387.0,1507.0,1770.0,1343.0,5291.0,6664.0,109.43
1994,Tiruchirappalli,63.32,139.72,480.72,3441.0,129.36,33.78,23.25,63.17,16300.0,22387.0,7979.0,5346.0,12659.0,11304.0,36938.0,39037.0,102.01
1994,Tiruvannamalai,76.57,108.12,344.43,3186.0,108.12,33.12,22.44,77.71,5194.0,17391.0,3166.0,4822.0,3491.0,4341.0,11851.0,26554.0,79.91
1994,Vellore,66.66,52.68,146.06,2773.0,52.23,32.53,21.54,68.89,10536.0,16172.0,4307.0,5698.0,5956.0,6847.0,20799.0,28717.0,85.23
1994,Villupuram,80.88,132.36,455.33,3440.0,129.01,33.34,23.16,80.58,11052.0,15441.0,4536.0,5026.0,6741.0,6218.0,22329.0,26685.0,80.26
1994,Virudhunagar,76.56,36.74,87.08,2370.0,33.26,34.09,24.6,69.17,2982.0,4977.0,1662.0,1420.0,1811.0,2030.0,6455.0,8427.0,88.78
1995,Coimbatore,70.19,13.85,46.86,3383.0,13.85,30.31,20.57,91.01,12015.0,10637.0,4101.0,3720.0,9574.0,7806.0,25690.0,22163.0,61.59
1995,Cuddalore,93.39,106.43,325.44,3058.0,103.51,33.33,23.95,81.8,10625.0,13386.0,3705.0,4717.0,4504.0,5085.0,18834.0,23188.0,62.48
1995,Dharmapuri,68.83,47.7,177.87,3729.0,47.51,32.34,20.99,67.41,5438.0,6073.0,2482.0,2509.0,3540.0,2586.0,11460.0,11168.0,76.23
1995,Dindigul,62.06,18.73,76.69,4095.0,18.73,31.39,21.32,59.46,4634.0,5591.0,2144.0,1745.0,2066.0,3188.0,8844.0,10524.0,84.54
1995,Erode,48.04,61.67,265.43,4304.0,61.51,31.87,21.06,48.23,12160.0,14208.0,4250.0,4092.0,5352.0,5154.0,21762.0,23454.0,96.3
1995,Kancheepuram,101.15,252.33,765.19,3032.0,238.05,33.44,23.61,100.73,13870.0,30843.0,4955.0,7674.0,5476.0,6662.0,24301.0,45179.0,55.44
1995,Kanyakumari,88.32,36.02,148.73,4129.0,36.02,30.3,22.95,99.33,3385.0,3083.0,1591.0,1475.0,1999.0,2060.0,6975.0,6618.0,44.87
1995,Madurai,67.29,88.92,266.06,2992.0,88.92,33.74,23.78,62.98,14455.0,14794.0,5008.0,4491.0,13048.0,12554.0,32511.0,31839.0,89.37
1995,Nagapattinam,96.64,288.84,676.61,2343.0,275.68,32.76,24.39,80.61,12800.0,20383.0,6446.0,5828.0,5931.0,4483.0,25177.0,30694.0,59.82
1995,Pudukkottai,68.44,55.54,75.66,1362.0,49.11,33.52,24.32,62.06,3615.0,6444.0,1430.0,1699.0,2179.0,2523.0,7224.0,10666.0,90.87
1995,Ramananthapuram,60.46,128.38,13.03,101.0,48.63,33.62,25.42,52.38,1147.0,4244.0,980.0,1062.0,598.0,1477.0,2725.0,6783.0,103.95
1995,Salem,66.89,66.01,227.53,3447.0,64.74,32.78,21.59,65.57,9897.0,13638.0,3718.0,4137.0,6101.0,6553.0,19716.0,24328.0,82.51
1995,Sivagangai,69.1,72.06,57.95,804.0,54.64,33.74,24.62,62.93,2259.0,2617.0,664.0,530.0,314.0,458.0,3237.0,3605.0,91.2
1995,Thanjavur,78.33,188.8,528.5,2799.0,188.79,33.1,24.14,66.08,13633.0,22544.0,5834.0,5297.0,4645.0,5995.0,24112.0,33836.0,75.77
1995,The Nilgiris,72.7,1.68,2.25,1339.0,0.11,24.24,14.45,126.36,3112.0,1989.0,854.0,890.0,647.0,1860.0,4613.0,4739.0,39.19
1995,Thirunelveli,68.29,79.5,330.8,4161.0,79.5,32.6,24.15,71.97,7948.0,12328.0,2817.0,2735.0,3823.0,4450.0,14588.0,19513.0,81.43
1995,Thoothukudi,46.79,22.64,93.97,4151.0,22.64,34.2,25.36,46.88,2980.0,2885.0,1187.0,887.0,1246.0,1023.0,5413.0,4795.0,117.41
1995,Tiruchirappalli,60.84,119.89,341.38,2847.0,108.73,33.87,23.46,56.93,15858.0,20716.0,5203.0,5422.0,8793.0,11818.0,29854.0,37956.0,98.87
1995,Tiruvannamalai,86.18,101.45,262.68,2589.0,101.45,33.16,22.61,87.45,7283.0,9807.0,3119.0,3622.0,2429.0,3838.0,12831.0,17267.0,65.32
1995,Vellore,78.17,60.52,168.73,2788.0,60.47,32.56,21.7,81.54,9687.0,15994.0,3482.0,4713.0,4091.0,5511.0,17260.0,26218.0,68.91
1995,Villupuram,87.36,119.21,421.83,3539.0,115.99,33.39,23.33,82.17,9994.0,12870.0,3662.0,4792.0,5513.0,5979.0,19169.0,23641.0,67.51
1995,Virudhunagar,64.93,17.42,16.84,967.0,17.06,34.21,24.85,58.57,2619.0,3445.0,1305.0,667.0,1600.0,1243.0,5524.0,5355.0,96.09
1996,Coimbatore,64.59,17.47,65.12,3728.0,17.47,30.35,20.36,80.13,11783.0,14381.0,2792.0,3984.0,8279.0,5926.0,22854.0,24291.0,73.35
1996,Cuddalore,69.77,116.4,218.63,1878.0,112.94,33.36,23.74,88.32,11123.0,15423.0,5420.0,4747.0,5267.0,4518.0,21810.0,24688.0,93.47
1996,Dharmapuri,58.28,59.81,183.31,3065.0,59.15,32.42,20.82,60.89,4356.0,9381.0,1750.0,3978.0,2493.0,3135.0,8599.0,16494.0,94.06
1996,Dindigul,52.64,23.29,95.37,4095.0,23.29,31.37,21.06,54.95,4344.0,8126.0,1926.0,2923.0,1433.0,2889.0,7703.0,13938.0,101.03
1996,Erode,42.55,67.58,280.93,4157.0,67.39,31.91,20.86,44.6,11510.0,22227.0,2595.0,5519.0,4728.0,4828.0,18833.0,32574.0,108.3
1996,Kancheepuram,70.88,155.37,456.72,2940.0,151.88,33.52,23.46,88.53,11901.0,23821.0,3803.0,8887.0,2353.0,7158.0,18057.0,39866.0,91.25
1996,Kanyakumari,87.7,33.66,138.93,4127.0,33.66,30.26,22.67,108.45,2776.0,3094.0,1067.0,1370.0,1775.0,1892.0,5618.0,6356.0,49.28
1996,Karur,44.38,15.48,45.96,2969.0,15.48,34.55,23.66,46.04,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,127.56
1996,Madurai,61.31,84.71,299.27,3533.0,84.71,33.71,23.5,63.75,12311.0,20672.0,3873.0,5747.0,6134.0,8435.0,22318.0,34854.0,101.56
1996,Nagapattinam,72.84,145.36,239.56,1648.0,127.18,32.76,24.15,105.05,13245.0,16208.0,2716.0,4154.0,2343.0,3544.0,18304.0,23906.0,88.88
1996,Perambular,63.38,47.58,142.2,2989.0,37.84,34.16,23.67,68.76,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,107.65
1996,Pudukkottai,69.24,82.1,216.09,2632.0,75.07,33.5,24.04,74.7,8415.0,8074.0,2546.0,2310.0,5933.0,2283.0,16894.0,12667.0,97.29
1996,Ramananthapuram,62.75,132.4,148.34,1120.0,53.61,33.57,25.13,67.16,14793.0,4918.0,540.0,1197.0,1158.0,610.0,16491.0,6725.0,108.48
1996,Salem,56.81,45.15,169.72,3759.0,43.39,32.83,21.4,59.67,7828.0,19422.0,3206.0,6379.0,5136.0,6125.0,16170.0,31926.0,100.52
1996,Sivagangai,71.53,81.88,161.17,1968.0,61.97,33.69,24.32,76.22,1876.0,3900.0,408.0,660.0,109.0,392.0,2393.0,4952.0,94.98
